spend,0.000347395
door,0.000379002
health,0.000357076
person,0.000344608
art,0.000357346
sure,0.000352298
such,0.000361209
war,0.000357204
history,0.00034841
party,0.000342522
within,0.000347486
grow,0.000333601
result,0.000352574
open,0.000339171
change,0.000340897
morning,0.000345675
walk,0.000345023
reason,0.000324029
low,0.000330478
win,0.000338022
research,0.000348101
girl,0.000334781
guy,0.000334781
early,0.000327995
food,0.000326651
before,0.000325802
moment,0.000332692
himself,0.000331382
air,0.000321206
teacher,0.000352037
force,0.000327491
offer,0.000322846
enough,0.000321048
both,0.000322506
education,0.000344854
across,0.000320075
although,0.000327249
remember,0.000324077
foot,0.000325308
second,0.000314198
boy,0.000325799
maybe,0.000328753
toward,0.000321363
able,0.000312834
age,0.000313534
off,0.000315717
policy,0.000326266
everything,0.000314107
love,0.00031438
process,0.000325478
music,0.000311275
including,0.000314286
consider,0.000309244
appear,0.000305253
actually,0.00031885
buy,0.000306569
probably,0.000302473
human,0.00030693
wait,0.000310687
serve,0.000302188
market,0.000304538
die,0.000298294
send,0.000292949
expect,0.000289774
home,0.000296963
sense,0.000290775
build,0.000293064
stay,0.000293919
fall,0.000293843
oh,0.000314174
nation,0.000294765
plan,0.000290556
cut,0.000291126
college,0.000294237
interest,0.00029297
death,0.000282667
course,0.000291769
someone,0.000289901
experience,0.000297476
behind,0.0002882
reach,0.000280098
local,0.000281902
kill,0.000280962
six,0.000274628
remain,0.000276896
effect,0.000288713
use,0.0002928
yeah,0.000313495
suggest,0.000280911
class,0.000276908
control,0.000273809
raise,0.000263909
care,0.000269446
perhaps,0.000263982
little,0.000268946
late,0.000262045
hard,0.000263245
field,0.000264537
else,0.000266456
pass,0.000261326
former,0.000269652
sell,0.000266423
major,0.000265277
sometimes,0.000257266
require,0.000270714
along,0.000257511
development,0.000278946
themselves,0.000258512
report,0.000267251
role,0.000268852
better,0.000254385
economic,0.000274085
effort,0.000262202
up,0.000260037
decide,0.00025481
rate,0.000264479
strong,0.000253724
possible,0.000257991
heart,0.000256329
drug,0.000261468
show,0.000263279
leader,0.000259064
light,0.000265095
voice,0.000271014
wife,0.000253494
whole,0.000253964
police,0.000260404
mind,0.000251089
finally,0.000248491
pull,0.000264537
return,0.000248069
free,0.000248912
military,0.000258197
price,0.000256047
report,0.000252199
less,0.000251459
according,0.000254015
decision,0.00024994
explain,0.000244992
son,0.000245289
hope,0.000246775
even,0.000239807
develop,0.000257236
view,0.000246632
relationship,0.000256368
carry,0.000241098
town,0.000242032
road,0.000245568
drive,0.000244018
arm,0.000257327
true,0.000240449
federal,0.000248112
break,0.000240483
better,0.000237523
difference,0.000251402
thank,0.000268573
receive,0.000243333
value,0.000251496
international,0.000247457
building,0.000237987
action,0.000242602
full,0.000235137
model,0.00025159
join,0.000244422
season,0.000253924
society,0.000246189
because,0.00023383
tax,0.000244737
director,0.000242008
early,0.000229248
position,0.000233854
player,0.000246693
agree,0.000232729
especially,0.000231368
record,0.000235022
pick,0.000234076
wear,0.000236271
paper,0.000228575
special,0.000228318
space,0.000228612
ground,0.000226544
form,0.000238005
support,0.000232096
event,0.000229109
official,0.000239622
whose,0.000227153
matter,0.000223903
everyone,0.000226001
center,0.000226077
couple,0.000227023
site,0.00023024
end,0.00022165
project,0.000228766
hit,0.000224379
base,0.000230104
activity,0.00023645
star,0.000223457
table,0.000228105
need,0.000227041
court,0.000224721
produce,0.000224894
eat,0.000222881
American,0.000221541
teach,0.000220343
oil,0.000225552
half,0.000215073
situation,0.000220146
easy,0.000217111
cost,0.000222902
industry,0.000221516
figure,0.000226983
face,0.000210716
street,0.000217241
image,0.000218972
itself,0.000215567
phone,0.000217102
either,0.000210728
data,0.000232247
cover,0.000210394
quite,0.00021215
picture,0.000209915
clear,0.000208196
practice,0.000223609
piece,0.000208921
land,0.000211495
recent,0.00021433
describe,0.000216428
product,0.00021493
doctor,0.000210573
wall,0.000216468
patient,0.000218975
worker,0.000212138
news,0.000212408
test,0.000211859
movie,0.000210394
certain,0.000203848
north,0.000206328
love,0.000204657
personal,0.000205937
open,0.000203818
support,0.000210528
simply,0.000202283
third,0.000203269
technology,0.000210934
catch,0.000206838
step,0.000200828
baby,0.000205828
computer,0.000204366
type,0.000207647
attention,0.000197914
draw,0.000197693
film,0.00020232
Republican,0.000217138
tree,0.000202035
source,0.000202738
red,0.000200782
nearly,0.000196668
organization,0.000203999
choose,0.000195115
cause,0.00019567
hair,0.000210931
look,0.000200713
point,0.000190967
century,0.000199115
evidence,0.000198184
window,0.000207107
difficult,0.000193899
listen,0.000197044
soon,0.000191537
culture,0.000203545
billion,0.000197829
chance,0.000190064
brother,0.000192259
energy,0.000194481
period,0.000195679
course,0.000194096
summer,0.000189521
less,0.000188463
realize,0.000187183
hundred,0.00018577
available,0.000191595
plant,0.000192471
likely,0.000191034
opportunity,0.000189275
term,0.000190913
short,0.000183299
letter,0.00018305
condition,0.00019251
choice,0.000183408
place,0.000184742
single,0.00018215
rule,0.000185151
daughter,0.000183217
administration,0.000188211
south,0.000183841
husband,0.000182313
Congress,0.000190546
floor,0.000189384
campaign,0.000194581
material,0.00018933
population,0.000191025
well,0.000185627
call,0.000180545
economy,0.000184933
medical,0.000180185
hospital,0.000177895
church,0.000180312
close,0.000184612
thousand,0.000176798
risk,0.000183241
current,0.000185727
fire,0.000180069
future,0.000175927
wrong,0.000178863
involve,0.000180542
defense,0.000181025
anyone,0.000176698
increase,0.000183271
security,0.000178638
bank,0.000178875
myself,0.00018107
certainly,0.00018114
west,0.000176379
sport,0.000178917
board,0.000177189
seek,0.000177368
per,0.000180209
subject,0.000186167
officer,0.000174705
private,0.000173587
rest,0.000171967
behavior,0.000189891
deal,0.000174236
performance,0.000181655
fight,0.000172489
throw,0.000175212
top,0.000175088
quickly,0.000171179
past,0.000171585
goal,0.000178074
second,0.000169869
bed,0.000182853
order,0.000171267
author,0.000176776
fill,0.000172577
represent,0.000178123
focus,0.000173371
foreign,0.000174472
drop,0.000171161
plan,0.000169284
blood,0.000170867
upon,0.000172935
agency,0.000172695
push,0.000170115
nature,0.000175652
color,0.000172768
no,0.000165563
recently,0.000169778
store,0.000170248
reduce,0.000172923
sound,0.000172313
note,0.00017291
fine,0.000167298
before,0.000168614
near,0.000166373
movement,0.000170412
page,0.000169611
enter,0.00016519
share,0.000163768
than,0.00016895
common,0.000169621
poor,0.000163192
other,0.000164866
natural,0.000168365
race,0.000166279
concern,0.000167386
series,0.000165403
significant,0.000178738
similar,0.000169502
hot,0.00016556
language,0.000169193
each,0.000162716
usually,0.000162152
response,0.000170839
dead,0.000167107
rise,0.000162349
animal,0.000161091
factor,0.00017469
decade,0.00016291
article,0.000166379
shoot,0.000160821
east,0.000160736
save,0.000157877
seven,0.000157707
artist,0.000164808
away,0.000157689
scene,0.000155394
stock,0.000164663
career,0.00015798
despite,0.000156236
central,0.000159193
eight,0.00015425
thus,0.000172953
treatment,0.000161888
beyond,0.000153859
happy,0.00015667
exactly,0.000159751
protect,0.000153577
approach,0.000163677
lie,0.000156634
size,0.000157273
dog,0.000158726
fund,0.000163311
serious,0.000152474
occur,0.000160002
media,0.000157061
ready,0.000154135
sign,0.000151746
thought,0.000156185
list,0.000153665
individual,0.000165976
simple,0.000153377
quality,0.000158353
pressure,0.000153953
accept,0.000151464
answer,0.000151515
hard,0.000154014
resource,0.000161913
identify,0.000162173
left,0.000153062
meeting,0.000151355
determine,0.000158068
prepare,0.000149208
disease,0.000155281
whatever,0.000152216
success,0.00015325
argue,0.000154681
cup,0.000162625
particularly,0.000152607
amount,0.00015144
ability,0.000156085
staff,0.000152146
recognize,0.000151737
indicate,0.000161358
character,0.000150184
growth,0.00015435
loss,0.000150879
degree,0.000153465
wonder,0.000154262
attack,0.000154332
herself,0.000160448
region,0.000154381
television,0.000150618
box,0.0001506
TV,0.000149905
training,0.0001516
pretty,0.000152777
trade,0.000150688
deal,0.000148501
election,0.000155618
everybody,0.000155087
physical,0.000156009
lay,0.000149663
general,0.000150569
feeling,0.000143571
standard,0.000151233
bill,0.000148611
message,0.000144129
fail,0.000144038
outside,0.000141385
arrive,0.000143832
analysis,0.000163253
benefit,0.000147346
name,0.00014365
sex,0.00014502
forward,0.000145172
lawyer,0.000145099
present,0.000150575
section,0.000150894
environmental,0.000155224
glass,0.000150657
answer,0.000144517
skill,0.000152916
sister,0.0001461
PM,0.000166058
professor,0.000141224
operation,0.00014335
financial,0.000144948
crime,0.000145575
stage,0.00014053
ok,0.000165852
compare,0.00014583
authority,0.00014345
miss,0.000141072
design,0.000147379
sort,0.000142774
one,0.000138256
act,0.000138413
ten,0.000141988
knowledge,0.000152625
gun,0.000143438
station,0.000140387
blue,0.000144399
state,0.000145475
strategy,0.000148959
little,0.00013787
clearly,0.000139214
discuss,0.000142064
indeed,0.000140039
force,0.000136239
truth,0.000136918
song,0.000137516
example,0.000142919
democratic,0.000143419
check,0.000138753
environment,0.00014496
leg,0.000143959
dark,0.000144226
public,0.000138522
various,0.000141837
rather,0.000136248
laugh,0.000147264
guess,0.000145684
executive,0.000143538
set,0.000136815
study,0.000136136
prove,0.000134338
hang,0.000141397
entire,0.000133407
rock,0.000137131
design,0.000139317
enough,0.000134562
forget,0.00013818
since,0.00013824
claim,0.000134202
note,0.000135599
remove,0.000135487
manager,0.000140048
help,0.00013257
close,0.000132106
sound,0.000137391
enjoy,0.000133477
network,0.000136818
legal,0.000135903
religious,0.000140769
cold,0.000135384
form,0.000135375
final,0.00013217
main,0.000132528
science,0.00013865
green,0.000135457
memory,0.000131994
card,0.000132218
above,0.00013381
seat,0.000134641
cell,0.000135936
establish,0.000139241
nice,0.000135818
trial,0.000134899
expert,0.000133107
that,0.000131473
spring,0.000133674
firm,0.000135551
Democrat,0.000142225
radio,0.000130857
visit,0.000130205
management,0.000136788
care,0.000130317
avoid,0.00013005
imagine,0.000131861
tonight,0.000144177
huge,0.000129117
ball,0.000131937
no,0.0001363
close,0.000129856
finish,0.000130818
yourself,0.0001316
talk,0.000131194
theory,0.000138125
impact,0.000132755
respond,0.000127773
statement,0.000130205
maintain,0.000131879
charge,0.000128422
popular,0.000128562
traditional,0.000132449
onto,0.000132015
reveal,0.000129186
direction,0.000125169
weapon,0.000130863
employee,0.00012985
cultural,0.000138489
contain,0.000128995
peace,0.00012818
head,0.000126315
control,0.000126657
base,0.000124787
pain,0.000125381
apply,0.000128537
play,0.000126327
measure,0.000133228
wide,0.000125026
shake,0.000136934
fly,0.000125451
interview,0.000126121
manage,0.000122913
chair,0.00013116
fish,0.000125799
particular,0.000128234
camera,0.000124981
structure,0.000132319
politics,0.000126618
perform,0.000126342
bit,0.000127094
weight,0.000127106
suddenly,0.000131542
discover,0.00012277
candidate,0.000131145
top,0.000125787
production,0.00012751
treat,0.000122088
trip,0.00012257
evening,0.000123959
affect,0.000125824
inside,0.000123883
conference,0.000123237
unit,0.000124583
best,0.000121163
style,0.000123983
adult,0.000123425
worry,0.000121924
range,0.000125308
mention,0.000120727
rather,0.000126012
far,0.000121187
deep,0.00012167
past,0.00011995
edge,0.000124198
individual,0.000128337
specific,0.000128556
writer,0.000120275
trouble,0.000120253
necessary,0.00012364
throughout,0.000121803
challenge,0.00012244
fear,0.000117822
shoulder,0.000129908
institution,0.000127816
middle,0.000122506
sea,0.00011982
dream,0.000120114
bar,0.000120842
beautiful,0.000121445
property,0.000121369
instead,0.00011841
improve,0.000121936
stuff,0.000121833
detail,0.000117497
method,0.000129374
sign,0.000119523
somebody,0.000126257
magazine,0.000118853
hotel,0.000120202
soldier,0.000119929
reflect,0.000123371
heavy,0.00011874
sexual,0.000126942
cause,0.000117779
bag,0.000121309
heat,0.000122388
fall,0.000117716
marriage,0.000116791
tough,0.000120075
sing,0.000116967
surface,0.000119368
purpose,0.000121542
exist,0.000119289
pattern,0.000122491
whom,0.000115071
skin,0.000120963
agent,0.000116027
owner,0.000119747
machine,0.000116457
gas,0.000115811
down,0.000120175
ahead,0.000120393
generation,0.000116202
commercial,0.000123131
address,0.000120602
cancer,0.000119489
test,0.000117176
item,0.000122306
reality,0.000116427
coach,0.000123459
step,0.000119335
Mrs,0.00012294
yard,0.000119022
beat,0.000116036
violence,0.00011666
total,0.000117643
tend,0.000116118
investment,0.000117679
discussion,0.000120123
finger,0.000123841
garden,0.000117649
notice,0.000117982
collection,0.00011653
modern,0.000116351
task,0.000118889
partner,0.000113828
positive,0.000119195
civil,0.000114441
kitchen,0.000119262
consumer,0.000115463
shot,0.000113722
budget,0.000118756
wish,0.000113804
painting,0.000119056
scientist,0.000114313
safe,0.000110817
agreement,0.000115651
capital,0.000113534
mouth,0.000121894
nor,0.000112888
victim,0.000111821
newspaper,0.000113774
instead,0.000109908
threat,0.000112258
responsibility,0.000112446
smile,0.000125754
attorney,0.000115099
score,0.000119147
account,0.000111542
interesting,0.000113625
break,0.000122343
audience,0.000109847
rich,0.000108977
dinner,0.000112664
figure,0.000109574
vote,0.000119662
western,0.00011337
relate,0.000118689
travel,0.000108389
debate,0.000112882
prevent,0.000110435
citizen,0.000110396
majority,0.000111457
none,0.000107215
front,0.000113292
born,0.000107194
admit,0.00010656
senior,0.000110972
assume,0.000109037
wind,0.000110608
key,0.000109329
professional,0.000110126
mission,0.000106785
fast,0.000107564
alone,0.000106072
customer,0.000109159
suffer,0.000105141
speech,0.000107655
successful,0.000107518
option,0.000107443
participant,0.000125721
southern,0.000107079
fresh,0.00010908
eventually,0.000104714
no,0.000106175
forest,0.000107427
video,0.000106824
global,0.000110314
Senate,0.000111612
reform,0.000109471
access,0.000107067
restaurant,0.000108849
judge,0.000107533
publish,0.000106315
cost,0.000105948
relation,0.000112079
like,0.000108055
release,0.000104007
own,0.000104844
bird,0.000105626
opinion,0.000104613
credit,0.000104847
critical,0.000108625
corner,0.00010763
concerned,0.000104098
recall,0.000104435
version,0.000104477
stare,0.000119062
safety,0.000103664
effective,0.000108707
neighborhood,0.00010519
original,0.00010421
act,0.00010341
troop,0.000109162
income,0.000105899
directly,0.000103367
hurt,0.000104444
species,0.000108564
immediately,0.000100265
track,0.000102452
basic,0.000105484
strike,0.000100784
hope,0.00010012
sky,0.000106554
freedom,0.000103622
absolutely,0.000111403
plane,0.000102791
nobody,0.000103943
achieve,0.00010663
object,0.000106248
attitude,0.000107452
labor,0.000104307
refer,0.000104056
concept,0.000108989
client,0.000103176
powerful,0.00010052
perfect,0.000101445
nine,9.99621e-05
therefore,0.00010868
conduct,0.000105851
announce,0.000100987
conversation,0.000100202
examine,0.000108631
touch,0.000105329
please,0.000105244
attend,0.000101214
completely,9.86977e-05
vote,0.000106806
variety,0.000103828
sleep,0.000105523
turn,9.98924e-05
involved,0.00010136
investigation,0.000102636
nuclear,0.000103895
researcher,0.000105344
press,0.000101305
conflict,0.000105247
spirit,9.98863e-05
experience,0.000103122
replace,9.91161e-05
British,9.98469e-05
encourage,0.000101117
argument,0.000101257
by,9.8728e-05
once,9.75758e-05
camp,9.90282e-05
brain,9.96134e-05
feature,0.000101105
afternoon,0.000100675
AM,0.000104462
weekend,0.000100787
dozen,9.83399e-05
possibility,9.8443e-05
along,9.84703e-05
insurance,9.98438e-05
department,9.77941e-05
battle,9.69966e-05
beginning,9.66237e-05
date,9.54138e-05
generally,0.000100641
African,0.000104783
very,9.64448e-05
sorry,0.000103913
crisis,9.98317e-05
complete,9.94951e-05
fan,9.98166e-05
stick,9.78153e-05
define,0.000102967
easily,9.62871e-05
through,9.65388e-05
hole,9.79457e-05
element,0.000100223
vision,9.81155e-05
status,0.000101612
normal,9.48013e-05
Chinese,9.80427e-05
ship,9.88129e-05
solution,9.71876e-05
stone,9.86401e-05
slowly,0.000101284
scale,0.000104231
bit,9.72938e-05
university,0.000100062
introduce,9.50439e-05
driver,9.59172e-05
attempt,9.68602e-05
park,9.80063e-05
spot,9.58535e-05
lack,9.7506e-05
ice,9.60779e-05
boat,9.72695e-05
drink,9.72665e-05
sun,9.89888e-05
front,9.72938e-05
distance,9.515e-05
wood,9.64266e-05
handle,9.2888e-05
truck,9.5623e-05
return,9.41737e-05
mountain,9.49742e-05
survey,9.94072e-05
supposed,9.40129e-05
tradition,9.73635e-05
winter,9.46861e-05
village,9.32125e-05
Soviet,0.000109744
refuse,9.14902e-05
sales,9.74696e-05
roll,9.57928e-05
communication,9.57474e-05
run,9.49832e-05
screen,9.3264e-05
gain,9.29881e-05
resident,9.65327e-05
hide,9.42949e-05
gold,9.31882e-05
club,9.33913e-05
future,9.54957e-05
farm,9.1848e-05
potential,9.48741e-05
increase,9.47467e-05
middle,9.1569e-05
European,9.53774e-05
presence,9.28577e-05
independent,9.41312e-05
district,9.49893e-05
shape,9.21663e-05
reader,9.5338e-05
Ms,9.58474e-05
contract,9.37128e-05
crowd,9.2609e-05
Christian,9.3167e-05
express,9.38371e-05
apartment,9.40342e-05
willing,8.98589e-05
strength,9.02652e-05
previous,9.24514e-05
band,9.02652e-05
obviously,9.49044e-05
horse,9.39766e-05
interested,8.84034e-05
target,9.05593e-05
prison,9.17176e-05
ride,9.24089e-05
guard,9.14477e-05
terms,9.39857e-05
demand,9.25393e-05
reporter,9.2227e-05
deliver,8.84459e-05
text,9.79881e-05
share,9.32458e-05
tool,9.18328e-05
wild,8.93676e-05
vehicle,8.921e-05
observe,9.32003e-05
flight,8.95556e-05
inside,9.31336e-05
facility,9.129e-05
understanding,9.49651e-05
average,9.01075e-05
emerge,8.94374e-05
advantage,8.89644e-05
quick,8.82609e-05
light,9.01499e-05
leadership,9.11081e-05
earn,8.96314e-05
pound,9.08019e-05
basis,9.21087e-05
bright,9.02985e-05
operate,8.89795e-05
guest,8.8928e-05
sample,9.8352e-05
contribute,9.12385e-05
tiny,9.02257e-05
block,8.74058e-05
protection,8.89522e-05
settle,8.74088e-05
feed,8.63991e-05
collect,8.77697e-05
additional,9.02712e-05
while,8.9689e-05
highly,8.96132e-05
identity,9.4492e-05
title,8.85702e-05
mostly,8.5441e-05
lesson,8.67903e-05
faith,8.70541e-05
river,8.7515e-05
promote,8.99923e-05
living,8.71329e-05
present,9.29214e-05
count,8.74361e-05
unless,8.46223e-05
marry,8.70905e-05
tomorrow,9.12628e-05
technique,9.04441e-05
path,8.59443e-05
ear,8.97436e-05
shop,8.66872e-05
folk,8.70177e-05
order,8.47496e-05
principle,9.0999e-05
survive,8.3937e-05
lift,8.90068e-05
border,8.68297e-05
competition,8.71814e-05
jump,8.64294e-05
gather,8.38673e-05
limit,8.76332e-05
fit,8.45222e-05
claim,8.67478e-05
cry,9.00256e-05
equipment,8.4971e-05
worth,8.39522e-05
associate,9.21967e-05
critic,8.56411e-05
warm,8.67205e-05
aspect,8.93282e-05
result,8.9495e-05
insist,8.24906e-05
failure,8.56108e-05
annual,8.63294e-05
French,8.3658e-05
Christmas,8.50407e-05
comment,8.4028e-05
responsible,8.35944e-05
affair,8.31789e-05
approach,8.32305e-05
until,8.18903e-05
procedure,8.80668e-05
regular,8.26089e-05
spread,8.26756e-05
chairman,8.65993e-05
baseball,8.6572e-05
soft,8.48103e-05
ignore,8.19388e-05
egg,8.46496e-05
measure,8.67569e-05
belief,8.74604e-05
demonstrate,8.84489e-05
anybody,8.70359e-05
murder,8.5917e-05
gift,8.20206e-05
religion,8.55683e-05
review,8.53288e-05
editor,8.40947e-05
past,8.57442e-05
engage,8.54895e-05
coffee,8.59049e-05
document,8.92585e-05
speed,8.41129e-05
cross,8.34579e-05
influence,8.60747e-05
anyway,8.54167e-05
threaten,8.06167e-05
commit,8.16962e-05
female,8.47557e-05
youth,8.41583e-05
wave,8.1396e-05
move,8.10109e-05
afraid,8.40734e-05
quarter,8.22481e-05
background,8.1587e-05
native,8.49801e-05
broad,8.24482e-05
wonderful,8.33669e-05
deny,8.08836e-05
apparently,8.03924e-05
slightly,8.15264e-05
reaction,8.11747e-05
twice,8.02013e-05
suit,8.20692e-05
perspective,8.58837e-05
growing,8.14385e-05
blow,8.26392e-05
construction,8.22147e-05
kind,8.93707e-05
intelligence,8.35519e-05
destroy,7.93736e-05
cook,8.40674e-05
connection,8.05106e-05
charge,8.01468e-05
burn,8.07956e-05
shoe,8.17023e-05
view,8.26513e-05
grade,8.24088e-05
context,8.82761e-05
committee,8.09503e-05
hey,8.38673e-05
mistake,7.90794e-05
focus,8.13081e-05
smile,8.70177e-05
location,8.02408e-05
clothes,8.19691e-05
Indian,8.21723e-05
quiet,8.10564e-05
dress,8.08654e-05
promise,7.79878e-05
aware,7.73299e-05
neighbor,7.73117e-05
complete,7.79242e-05
drive,7.99679e-05
function,8.49346e-05
bone,7.96919e-05
active,8.03742e-05
extend,7.87429e-05
chief,8.02195e-05
average,8.05591e-05
combine,8.05652e-05
wine,8.09048e-05
below,8.11565e-05
cool,7.96828e-05
voter,8.41978e-05
mean,8.79061e-05
demand,7.64323e-05
learning,8.75362e-05
bus,7.8382e-05
hell,8.2712e-05
dangerous,7.63201e-05
remind,7.73966e-05
moral,8.18084e-05
United,8.00376e-05
category,8.25331e-05
relatively,8.02802e-05
victory,8.01164e-05
key,7.71267e-05
academic,8.55562e-05
visit,7.58047e-05
Internet,8.18175e-05
healthy,7.88641e-05
fire,7.69872e-05
negative,8.14051e-05
following,8.07865e-05
historical,8.26756e-05
medicine,7.73541e-05
tour,7.81728e-05
depend,7.70327e-05
photo,7.72965e-05
finding,8.56471e-05
grab,8.17205e-05
direct,7.88611e-05
classroom,8.34791e-05
contact,7.64657e-05
justice,7.69478e-05
participate,8.03529e-05
daily,7.63474e-05
fair,7.59987e-05
pair,7.6681e-05
famous,7.46858e-05
exercise,7.86367e-05
knee,7.857e-05
flower,7.77513e-05
tape,7.80182e-05
hire,7.6026e-05
familiar,7.43341e-05
appropriate,7.95555e-05
supply,7.55621e-05
fully,7.53256e-05
cut,7.67962e-05
will,7.38368e-05
actor,7.53438e-05
birth,7.43341e-05
search,8.21328e-05
tie,7.40096e-05
democracy,7.89551e-05
eastern,7.6117e-05
primary,7.89672e-05
yesterday,7.94888e-05
circle,7.50011e-05
device,7.5556e-05
progress,7.47282e-05
next,7.79878e-05
front,7.39914e-05
bottom,7.47525e-05
island,7.37155e-05
exchange,7.52771e-05
clean,7.37579e-05
studio,7.50921e-05
train,7.27422e-05
lady,7.71267e-05
